"final_rate","final_name","final_date","final_reviews","final_portion","final_decision"
5,"JerryP","December 13, 2016","I am a techie that has been troubled in getting on board with the smart watches and voice everything. I grabbed a Dot (too cheap for the Echo). I am floored at the complexity yet usability of this thing. And was totally shocked on how decent it sounded. No it is not going to rattle the windows but I really expected it to be unusable for background music. It really has a decent sound so will not be adding speakers to it. I am just learning how to connect to a few gadgets and the vocabulary will take a little more work. But I really am impressed. Out of the many gadgets I have purchased - this one is staying put! Now I am on the hunt for more gadgets to interface with it!",0.454545454545455,"negative"
5,"azjmw","October 24, 2016","LOVE IT! The Dot is certainly strong enough to stand on its own if you don't have an Echo, but if you can, I still recommend spending the extra for the Echo. That being said, the experience is largely the same with the Dot. Where it really shines is as a secondary/tertiary/etc unit throughout the house e.g. in bedrooms where you might already have a TV soundbar to connect to or in a den/office where you have different sound needs or existing speakers. The really cool feature that makes multi units practical is the Echo Spatial Perception that ensures the unit that picks you up the best when you speak is the one that responds. True, it's not a seamless network of devices, it's really a set of independent devices providing the appearance of a more or less homogenous environment. There is a ways to go in functionality (i.e. being able to start a playlist or command or whatever in one room on one device and have it continue or be redirected to another device in another room), but this is a great start and an awesome way to have Alexa everywhere you need her",1,"positive"
4,"pwc","October 29, 2016","Warning: using a speaker jack mutes the Dot itself, so stereo must be powered on to hear Alexa. Also, to play iTunes using voice commands, songs must be uploaded to Amazon Music (free for 250 songs). Of course, Alexa remains fully operational with bluetooth speakers, and iTunes will play using the iPhone instead of voice control. So far, the Dot only has a female voice and no other option. Otherwise, after only one day, it seems cool.",0.666666666666667,"positive"
1,"Jonathan Zero","January 7, 2017","Horrible. It can't even search up anything. I ask her to search for when Century 21 opens and she can't answer the question. And if you do not have a smart home, she is practically useless. Waste of money",0.25,"negative"
1,"Matt Kraus","November 3, 2016","In truth, I love the idea behind this, but the technology just isn't there yet.  I need one system to integrate and glue my home together.  The Amazon Echo system provides a hub in each room, but they're not sync'd together.  While the Dots do operate from a centralized app, they don't talk to each other.  The biggest way this plays out for me is that I can't actively stream music across my home.  Instead, I'd need to start music on each Dot, and they'll never be in time, and likely be playing a different song all together.  I was ready to buy 10 of these, but am likely going to stick to just one.  PLEASE FIX THIS AMAZON [and conquer the world].",1,"positive"
5,"Josh","December 12, 2016","Such a great piece of technology.  My one Dot can hear me anywhere in my condo.  Music sounds good from such a small speaker, I would recommend this one over the full size Echo unless you're really into music and don't have another sound system to plug the Echo into.I'm slightly disappointed with the Hue light control.  I can't get the Dot to change the color of the lights, only on, off, and %.What I'd really love to see would be a device that combines the always on voice control of the Dot with a Fire TV.  I know the Fire TV has voice control, but you need to use the remote or your phone to do it.",0.8,"positive"
5,"Wildwoman1976","January 5, 2017","My son bought this with his Christmas money. We love it!! Taken us a little to get the hang of how to ask Alexa questions but other than that it works great. We haven't bought any of the smart outlet to work with it but we will be buying some soon to try. I'm amazed at how well she understands me, my husband, and my son's voices. The shopping list feature is my favorite. Any time I need to add something to my shopping list I just tell her and she puts it on my lis which I can view when I go to the grocery store on my iPhone.",0.888888888888889,"positive"
5,"Greg","October 31, 2016","Totally Awesome, if only using to listen to music and making to-do/grocery lists!!!  I no longer have to use my phone or tablet to listen to music at home, once set up these are completely independent of your phone/tablet.  Definitely recommend the Echo Dot/Bluetooth speaker combo especially with a speaker that sounds good.  So convenient to walk into a room and say ""play whatever you want to hear"" and say ""what volume level you want"".  The To-Do and Grocery List is a huge plus, whenever you think of something just say it and it goes on your list, if you're not home and the wife or kids need something they can just tell Alexa and it gets on your list.  So many more things it can do, highly recommend.",1,"positive"
5,"DAD","December 5, 2016","I'm not computer save at all, but love all this new stuff kids have now days.  We had transistor radios, we thought we were somebody.  So not knowing and a little scare on how to get this thing working, I almost did not order it.  Well installation is a breeze, even for old men like me.  Love talking to it and asking all kinds of goofy questions and listening to Bluegrass music and oldies.  Its great so congratulations to myself.  I got it to work in no time, and what a sound.  So get one folks you won't regret it",0.727272727272727,"positive"
5,"Jesus","February 10, 2017","I'm loving how many way these Echo devices can be used.  Besides the regular Amazon feature, I also have my Echos (1 Gen Echo and 2nd gen Dot) paired to my SmartThings hub.  This means I can control lights and even air conditioning in my place.  The speaker on the Dot is comparable to that of a decent phone and seems to the place facing down right by the Amazon logo on the front of the device.I keep finding new uses for my Echo and look forward to new ""skills"" that are being added over time.",1,"positive"
4,"Matt H.","November 16, 2016","This is overall a good, quality product. We use it almost exclusively for alarms and playing music off of spotify playlists. If you have the volume cranked, she may have trouble hearing, but this is typically not an issue.Pros:Great alarm clock/timerPlays spotify playlistseasy for the kids to useShopping list is niceCons:Skills are not quite smart enough yetSiri has more answers for thingsEcobee control is not intuitive (as are most specialized skills)I would definitely buy this again, and I am thinking about getting more for the house. The convenience factor is way up there and it looks great.",0.75,"positive"
4,"EMOlson","November 12, 2016","My big problem with the Echo was that there was no way to connect to SONOS.  (I took off two stars for that.)The new DOT has the same issue, but I am only taking off one star.  The reason for that being when you Jerry-rig a connection using a BT reciever you loose the Echo or Dot speaker, which is a bigger deal for the Echo because you have paid $120 more for that speaker.So you can Jerry-rig a connection...  You have to buy a Bluetooth receiver, pair it to the Dot, connect it to the line-in on a Sonos Play, and then swithc your Sonos to ""line-in"".  Problem solved? ....Well, ""Yes"" and ""No""!There are still two major problems.  The first is that linking other Sonos zones doesn't work that well (Sonos is great but not designed for live streaming).  Which leads to the second issue (which is a minus 1 star for DOT); if one wants to hear Sonos in multiple rooms you have to link your zone to another input or zone (bypassing the DOT).  The problem here is that the DOT is still sending it's sound to the Play unit which is no longer listening.  Your Alexa is mute when connected to BT!The easy solution is to tell Alexa ""disconnect bluetooth""...  the problem is that the DOT immediately reconnects to bluetooth because BT receiver's are designed to auto-reconnect to previously paired devices.  This means you have to either ""forget"" the connection or unplug the BT receiver...... What a pain!TO THE DOT ENGINEERING TEAM: come on guys, you are getting so close!  First and best solution: GIVE US A SONOS SKILL.  I""LL GIVE YOU SIX STARS....  Short of that us a firmware upgrade for both Echo and Dot that allows us 1) the option to keep the speaker on when paired to BT and 2) to completely control DOT's BT by voice.... Disable the auto-reconnect feature in the DOT, it is not needed.  Do that and I will change to five stars.",0.470588235294118,"negative"
5,"Bubbalicious","January 26, 2017","Best drinking buddy ever!Everyone has a different angle on how Alexa changed their life and I'm no exception.PROS:Excellent Microphones - it has microphones on the periphery, so she hears me from different angles, and in a noisy room!Excellent Blue Tooth - I was able to go 50 feet with my blue tooth headphone.  Yes, beyond specs!Design - the simple LED lit hockey disk look good in most settings.Endelsss Fount Of Knowledge - now it's as simple as ""Alexa, wiki electoral college.""  ""Alexa, weather.""  etc. etc.Best DJ Ever - Ever sit around with friends listening to music and say, ""Remember that song?"", but you couldn't really be bothered to get up because you were kind of inebriated.  Now it's as simple as saying, ""Alexa, play Rubberband Man by the Spinners.""  You can change the mood of your party with a simple request.  It even understands my slurred speech!Oh, and it comes with a bartender recipe tool! (note:Mixing of drinks, still requires getting up.)  Alexa has many skill sets along with cooking recipes too.  Feeling down?  Just tell her to play you some comedy.  It's the ultimate whim machine!CONS:Minimal speaker - I pair a high quality battery operated blue tooth or my headphone for a hifi experience.  The quality is then excellent!Should have a cordless option - like an optional disc it sits on that's rechargeable for hours of cordless use.  This would be a HUGE improvement to go with the waterproof release.One Voice - I think it could have more than one voice, I'm sure many would appreciate a Stephen Hawkings option or whatever.  That option wouldn't even require a visit to the recording studio.SUMMARY:For $50 I get a dumb version of HAL from the movie ""2001"".  I'm living in the future!  I think I'll get some Echo controlled outlets next!NOTE: I used the computer registration page at alexa.amazon.com from my laptop.  The instructions tell you connect to Echo Dot's amazon-xxx network that should show up in the available wifi networks.  It didn't show up or would pop in and out.  Not until I disconnected my laptop from my home network did I see the availability of the amazon-xxx network.  After that, it was easy.  Just a flaky network discovery issue, but I read a few of these on the internet.  People with the smartphone ap or tablet should have a smoother discovery and registration process.",0.666666666666667,"positive"
1,"Pauline","March 21, 2017","Bought 3 for my children and all 3 will not work unless they are plugged into the wall.",1,"positive"
5,"Amazon Customer","December 1, 2016","I'm in love. It's like living on the spaceship Enterprise with your own personal computer interacting with you.  I like that my music was assessable automatically.  I didn't have to do a thing.  I was pleased to see it will read out loud a lot of my kindle books.  I live in a small apartment so the ""turn the lights on"" won't work but it does so much else.  Set up was really easy and to use.  Got a good chuckle when my neighbor walked in and told it to play an Elvis song.  She's in love with it now too.  It's louder than I thought it would be and works well.  If they put these back on sale I'll be buying at least one more for the bedroom.  I love the ease of being able to set alarms and get the time of day.  I did have to call the help desk as I had a small problem setting it up.  Apparently Alexa won't respond if you put an ""s"" on the end of her name.  Once I stopped doing that she has been great.  Only two things I would change....  1. be able to change the start up name to anything I want and 2. enable her to read documents that I have on my Kindle as well as the books as a lot of my fan fiction I have loaded are in doc format.  Maybe someday they will enable that.  Update:  I found my bluetooth speaker and set it up.  Now only need one so won't be buying a second one unless it's for a gift.  Blue tooth set itself up and works great.  Now just move my little speaker to the room I'm in.",0.8,"positive"
5,"H0meT3chi3","October 24, 2016","I have had the original Echo for almost a year and a half and love it.  I use it for grocery lists, timers, and general info.  My kids love it for the homework help, jokes, and coin tosses.  We all love listening to Amazon Prime music as well as turning on and off our Phillips Hue lights with it.  All that being said, we constantly found ourselves leaving certain rooms in the house to go to her to ask a question.  Over time we found that we used it less and less unless we were in the room she was in.  Now comes the Echo Dot!  It's very resonably priced and has definitely extended the usability of the Alexa cloud service.  We now have one in the bedroom and plan on getting at least two more.  Now she turns off the lights at bedtime, sets the Ecobee thermostat  to our night time temp and even wakes us up in the morning.  She tells me whats on my calendar for the day and gives me the news and weather while I get ready every morning.  Since I have had the Echo for a while I can attest to the fact that she gets smarter every week and you get a weekly email informing you of some of the things she has learned over the past week.  The Alexa Cloud service also bridges the gap between Apple HomeKit and Google Home working with all the latest and major brands available.  If you like home automation or just want a conversation piece and have been on the fence - now is the time to jump...",0.8,"positive"
2,"Amazon Customer","November 28, 2016","Cons - I am getting a lot of 'sorry i couldnt get this' type responses from Alexa. Also the wake names of 'Echo' and 'Amazon' do not work as well as 'Alexa' wake command.But the most disappointing part is it is not accepting any music commands like 'Alexa play some soft music' or even the ones advertised like 'Alexa play 80s music' etc.Also i would like to get teh weather in celsius but no matter what i ask for what is current weather in celsius, it still follows the farenheit way.On the pros side, the sound quality and audio is decent, acts as a good speaker. THe bluetooth connection with my phone worked well. It will give you back all the standard questions but do not expect intelligent linkages to previous queries and you would have to repeat things if you need to ask a follow on question.",0.8,"positive"
2,"Lee","December 15, 2016","I purchased this to place in the master bedroom. I have had a few issues with the dot. It does not always pick up my voice and I have to say Alexia two or three times before it responds. Second issue is the speaker is horrible when listening to music. I'm moving my original Echo back into the bedroom which could pick up my voice from anywhere in the room and has a much better speaker. Not impressed with the dot but love my Echo",0.571428571428571,"positive"
5,"George Vandervort","January 5, 2017","Packaged well, Easy to open package and Easy to setup and charge up and it worked very well.. I may even order a second Echo Dot 2 for elsewhere in my House, they must be placed at least 20 feet apart.. This product is very informative, and works well, I love the ability to add items to my Todo list, Shopping List and my Grocery List. Young Grand kids love it for Playing Prime Music and answers to Homework questions..",1,"positive"
4,"Roger M.","October 24, 2016","I've had an Echo in the kitchen for a few months and I really like it, so I decided to get an Echo Dot for the bedroom. If not for the lower sound quality (as expected), it works ALMOST as well. I say ALMOST because it seems to have a bit of trouble hearing me - even though I'm closer to the device and it's quieter in the bedroom than the kitchen. Unfortunately, both devices are ""hard of hearing"" when music is playing or an alarm is sounding and I have to raise my voice. The Echo Dot, in particular, seems worse in this regard.UPDATE 12/25/16: I ended up returning the Echo Dot and buying another one at a later date. The second one seems to not only have better sound quality, but it has better ""hearing"" as well. I'm not sure if the improvement was due to software updates since then or if I simply had a ""slightly defective"" device. Either way, I've increased my rating from 3 stars to 4 stars.",0.571428571428571,"positive"
3,"Chris","January 11, 2017","Still needs A LOT of work vut here's my opinion so far;PROS:• Great music player. I would argue it's the best feature, the Echo is excellent at pulling up music, sports, and radio stations.• News briefing. You can build your own custom news briefing from just about every news source, even stack news sources for multiple briefings.• Audio out port. The dot has an audio out port so you can hook up an external speaker or a set of bluetooth speakers through bluetooth.• Basic Q&A. Alexa is good a VERY, VERY basic Q&A. Alexa's data comes from Bing.com, so when you ask a question that Bing.com doesn't answer, and Bing hardly answers anything more complicated than 'Who was the 40th president?'. The biggest failure of this product, to me, was to put so much faith behind Bing.CONS:• The 'awesome' far field mics aren't that awesome. You have to speak like a robot for it to perfectly understand you. Otherwise, you could be getting the weather in London when you don't care.• Advanced Q&A terrible. Getting ready for heavy doses of 'Sorry. I don't know the answer."" Like I said, Bing isn't Google and needs a major overhaul.• SKILLS, or lack thereof. This part of the Echo family I hate the most. If you've ever owned a Pebble smartwatch, you already have plenty of experience with this silly concept. Basically, you can download 'skills' which are apps that can be triggered by a VERY SPECIFIC phrase to utilize different companies' Echo app. For example, the commercial of people ordering a Pizza on Alexa he says 'tell Dominos' to trigger the Dominos app or skill. Most apps, or skills, that are available don't work well and require an often hard to remember or grammatically incorrect phrase to trigger the apps, which are either severly limited or weren't worth the download. Music is the only skill they got right.In summary, this has become a voice activated music library. For that purpose, this thing is awesome and totally worth the $50. However, if I were to grade the music feature with the rest of the Echo's so called features, I wouldn't give it more than 3 stars. It was a giant disappointment for me, as I expected at least Google level answers to my questions and get far from it. The skills are borderline worthless (unless you like meditating and facts about dogs, cats, and celebs). The voice recognition isn't bad but isn't great either.I'll leave it here for now. If updates drastically change the functionality, I'll leave an update.",0.621621621621622,"positive"
5,"richc007","October 25, 2016","I love this device and can not see why anyone wouldn't.  Even in only its 2nd iteration, its fantastic. Nothing beats being able to control electronics with your voice.I have bought a few smart bulbs and power outlets, so far, that work flawlessly with Alexa and were super easy to setup using the app.I paired my Harmony remote using IFTTT so I can voice command my remote control activities.Because of the joy and desire to continue to make my house ""smart"" the proverbial Christmas list now includes a thermostat and garage door opener to name a few smart items.I am sure the future software updates with bring tons of additional features that I will love as well.  I have already pre-orded the attachable battery as having the Dot portable will make it far more useful.  Especially when in the pool and listening to music or books.I wont belabor the value in having all of your amazon music and audible books on voice demand.  Its just very convenient.The amazon shopping integration is great, but not the reason I bought the echo.  I bought it so I can talk to my electronics, and it does that very very well.Don't hesitate buying this item.  Its something you will use many times each day and I doubt you own many other things, that you use that often, that only cost you 50 bucks.Nice job on this product Amazon.",0.894736842105263,"positive"
5,"R. C. Lewis","October 29, 2016","I have a Wink controller, and have been adding home automation here and there around the house. I live in a three story home, and have added Dots to each level.Amazon Dots were easy to sync to my wireless and I linked them into my Wink account (or Wink was linked to Amazon app).  I have had no problem in setup, nor does Alexa have difficulty in hearing me.  In fact, when reviewing the video I just created off of my phone, Alexa started to respond to the video audio!On the top floor, I have the Dot as a stand alone and use it for an alarm clock, verbal bedroom thermostat (Nest) adjuster, and 'weather station'. I bicycle commute to work most days, and it is nice to know what to expect outside when I am getting up and getting prepped (ie warmer cycling clothing or cooler needed?).The downstairs Dot is in my office and currently is only answering questions and changing the second floor thermostat which impact temperature on the lower level.The second floor / living room Dot is connected to my Marantz stereo receiver (Monster 3.5mm to RCA cable).  My receiver is not wireless nor does it have Bluetooth. The Dot plays music through my receiver with decent/good sound quality. It also can turn on and off an automated outlet that is connecting a lamp in the living room.The Dots do not currently see nor control my automated front door lock or garage door, though Wink does.I have uploaded a short video that shows some of the automation in my living room being controlled by Alexa and Wink.  Sound quality in this video is not that decent; it was captured off my phone.  Don't mind the mini-tour, or my fur-balls.  I did not mention this in the video, but I can either ask Alexa to up the volume from the Dot's end, or I can manually change it from my receiver's controller.Let me know in the comments if you have any questions.",0.6,"positive"
4,"Ray Innovations LLC","February 18, 2017","I would give it 5 stars but often I get the ""I can't access your ### account right now"".  Substitute ### with ""music"" or ""news"".  This is my only disappointment.  Other than that, very satisfied.  I hope Amazon will work on the servers to make all services always accessible.  Typically mornings and evenings are worst for service disruptions (when I use the services the most).",0.666666666666667,"positive"
5,"shubootygirl","December 30, 2016","Not sure I could love this little thing any more.  So much fun, I have hooked lights up to it with Wi-Fi plugs and nice to walk into rooms not being dark and out of rooms with a simple voice command.  So many features to name.  I love the timer, news flash, the weather, playing whatever kind of music I like.  Everyone should have at least one of these.  We have 5 for the house.  Feels so Jetsonish!!",0.833333333333333,"positive"
4,"rubia","January 9, 2017","originally i wanted the Amazon  Echo tower but at almost $200 bucks I kept on thinking about it, until the Dot went on sale for $39 and I ordered it right away. Best decision ever! I love Alexa, she keeps me entertained with snappy comebacks,  unusual facts and when i need the essentials, weather, music, homework help she's always ready. sometimes she falters but it's not often. i highly recommend!!",0.857142857142857,"positive"
3,"T. Klabunde","January 18, 2017","A little disappointed. I was hoping Alexa would work with Pandora and Sonos speakers. I found out that she cannot control Sonos yet and may be able to later this year. She is so-so on answering questions. You have to download a skill set for her to tell you things. Definitions and weather, yes. Math problems yes. However she cannot look things up like Google can. I am hoping the technology improves.",0.666666666666667,"positive"
1,"Amazon Customer","January 23, 2017","Got this as a gift. When it comes to playing music (basically the only reason I even use it) it seriously lacks in the voice commands. I threw it in a drawer after briefly fantasizing about Gonk spiking this paper weight. I will go back to simply using my phone as a controller to avoid yelling at Alexa: "" Play Hour by Hour Playlist......Playing Cool Jazz Melodies on Spotify"".... Amazon Fail.",0.333333333333333,"negative"
4,"PenName","December 31, 2016","I have 4 echos on our different floors and like them very much. one downside is that as of now it lacks interacitveness of finding answers online.  also, i got the white one but the cords and plug in is black.  defeats the purpose.",0.5,"netural"
4,"EJ_UpNorth","February 8, 2017","Have the Dot setup in the garage, attached to a sub-sat speaker combo. Sounds great! With hands full or dirty now I can check the time, weather, play music, etc. Just getting started, hope to add lighting control in months to come.",0.5,"netural"
4,"Anita Pottinger","March 4, 2017","I love Alexa, my kids love Alexa and my husband loves Alexa!  It's perfect the way it is for our needs, but will be even better when we hook it up to our big speakers in our living room.  Will try to update after and let everyone know how easy it is.  The reason I didn't give 5 stars there is no direction booklet with the dot and I'm struggling just a little to set a few things up",0.857142857142857,"positive"
5,"WV Shopper","March 9, 2017","Love the echo, I originally bought a Bluetooth speaker for music for the echo but I have found the echo speaker is sufficient for 99% of my needs.",1,"positive"
5,"Neio","November 6, 2016","Alexa is smart and she has jokes too. The more you use Alexa the smarter she gets and she can also acquire skills like ordering pizza from Dominoes. Alexa is packaged in this hockey puck Amazon calls the Echo Dot. This is the 2nd generation. Most of us didn't even get a chance to own the 1st generation because well, not whole lot were made. The Echo Dot has four buttons on the top (mute, volume up & down, power). Connects to speakers or headphones through Bluetooth or 3.5 mm stereo cable. It has 7 far-field microphones that can hear you from far across the room or even from the next room. Alexa can even be used with smart home devices. I used it to turn on my lights (that's the only smart home device I have right now). I ask her everything from weather to sports scores and let me tell you, she's smarter and more human-like than the other lady [Siri]I made a simple unboxing video on YouTube > [...]",0.909090909090909,"positive"
5,"O. M.","April 6, 2017","Absolutely love this little gadget! Has transformed my home into a true smart home.",1,"positive"
5,"Kindle Customer","October 25, 2016","I love this thing! Just arrived yesterday and it's already turning lights on and off, playing my favorite playlists, waking me up in the morning, giving me the weather forecast, giving me the latest headlines while I get ready for work and last night it sang me to sleep!  The best $50 I ever spent. Do your self a favor and buy yourself a gift.I'm going to take advantage of the buy 6, get one free for Christmas gifts.",1,"positive"
4,"Donald Sensing","November 20, 2016","I got this on something of a lark. My son has the $179 regular Echo and when I visited him it seemed intriguing - but not enough to spend 179 bucks on. So I pre-ordered the Dot when it was announced.Basically, this is a talking toy. I do find it convenient, though not essential, for checking my calendar or the latest news shorts or getting a quick weather forecast. It also tells really lousy jokes and is handy for a countdown timer or an alarm. But I do not really get a lot of utility out of it -- mainly because I am not willing to lay out the major coin it would take to make it the controller of a smart house. The hardware for that ain't cheap, sports fans.So I give it four stars for doing what it's advertised to do but for my personal usefulness I'd give it only one or two. If you are willing to spend lots of money for smart devices, you'll probably like it a lot. I think.Now for the Alexa smart phone app (I use Android). It's used for setup and once you're done with that, it's mostly a tutorial. There are a fair number of ""skills"" you can activate on the app for the Dot, but most won't be useful to you or any other individual user. What you cannot do with the app do is use it away from home as a voice-responsive Alexa app. So away from home I use the MS Cortana app. Or the Google app. How awkward is that? So Amazon, get Alexa on the smart phone app already. But of course, if you did that, why would you need to sell the hardware?And that, IMO, is the conundrum: it's a software, cloud-driven piece of hardware that does not really require the hardware.",0.764705882352941,"positive"
5,"Tam","December 28, 2016","I love this Echo Dot!  I initially wanted the Echo but the price was too daunting.  I also wanted bluetooth capabilities.  Enter Echo Dot.  Works perfectly with my 2x2 inch speaker.  The Echo's own speaker works well enough for everyday.  Love it so much that I bought my grandson one as well.  Told my good friend about it and she bought each one of her kids one for Christmas!  They love the Dot!!!!",0.909090909090909,"positive"
3,"Donna Wierzbowski","February 13, 2017","I bought this Echo after I receive one for Christmas. I like the Echo very much but I won't buy another one. They brake very easily.  I even bought the case for mine to protect it and it still broke  I don't recommend buying one unless you want to waste $40.00. Even more if you buy the case. I have one left. Once that goes that will be it.  To bad because I really do like the things the Echo can do",0.571428571428571,"positive"
5,"BLT","March 21, 2017","I very fun toy for my house. I use it all the time and customer service has been fantastic.",1,"positive"
4,"Amazon Customer","November 27, 2016","LOVE IT!! My daughter and I are have a little difficult time with the voice recognition but we are training Alexa to recognize our voices through the app. Wish she could give us the NFL score for the week or just know NFL statistics PERIOD! I love the fact I now have a personal assistant to help organize my hectic schedule.The speaker work great for my music too :) Purchased another for the kitchen today!",0.666666666666667,"positive"
5,"Barbara I Perez","April 8, 2017","Very nice toy to have, specially if you have teenagers in the house. I love this small version of Alexa. It",1,"positive"
5,"Jeff Anselmi","January 26, 2017","I LOVE the Dot!  I purchased a Nest as well as a wifi Iris light switch so I can voice command my heating and Ac and one of my bedroom lights! Alexa can hear me throughout the house and I love it for cooking to set multiple timers",1,"positive"
5,"cyswatter","December 2, 2016","Have had an Alexa and love it.  Got this and have it connected to a pair of self-powered Bose speakers.  It has bluetooth receiver and transmitter built in along with an audiojack.  Sound quality was excellent.  Find more uses every day",1,"positive"
5,"Kendrick C.","January 5, 2017","Fun and novel product. I like asking it to play music or to set the alarm. I connect it to my bluetooth speaker to listen to music or listen to audiobooks. I'm sure other useful tasks for the echo or dot will be developed in time.",0.75,"positive"
5,"Amazon Customer","January 3, 2017","I'm in love. Yes I will probably buy one or two more. With some of the operations you have to be a tad tech savvy. Maybe someone will write up the commands a little better.  I have one hooked up to an old model2 Tivoli and the sound is wonderful. The other is bluetoothed.Update:  Oh no - Time Zone didn't change.",1,"positive"
5,"AIS","November 13, 2016","Loved the new Echo. Was ver skeptical but Alexa won us over.  Need a way to get Alexa to my Car, changing songs in car has no become extra painful when is it so easy at home with Alexa",0.6,"positive"
5,"RedBeard","January 11, 2017","The Echo Dot is one amazing device! almost always get it right the first time i ask. Quick to answer and for the most part finds the right information that you ask for. Super easy and fast to set up on your network. Had trouble getting it to respond at first, but after changing its key word to echo, it always responds. Overall, if you want a smart home, get the echo dot! Best investment you can make.",0.888888888888889,"positive"
4,"Meek","November 30, 2016","Initial setup up was frustrating, it does not work with Samsung phones (tried on 3 different Samsung phones) as far as setting up the WIFI, had to use an IPad. Everything worked fine afterwards, Samsung phone was then able to connect. I love it.",0.8,"positive"
5,"D. A. Stephens","March 30, 2017","Love being able to add items to my grocery list. Great cheap start to a smart hone",0.75,"positive"
5,"Watts","April 10, 2017","Buy One got it for my 91 year old mother and she loves it she uses it all the time",1,"positive"
5,"Older Critic","January 28, 2017","I'm very happy with this, my only problem is.You can use the dot speaker but it is not very good.I added the external, powered, speakers.If I want to have DOT quickly respond I have to leave the speakers on 24/7.Seems abusive on the speaker power to leave it on all the time.I hope they will add a power plug on the back of the dot to control power to external speakers.",0.333333333333333,"negative"
5,"John Beggs","January 10, 2017","I already had an Alex and I bought this for another room in the house because I'm so used to asking questions about the weather and other things that are on my mind as i am getting ready to go to work in the morning. What a terrific product. It is not as smart as you like it to be, it's certainly not as smart as Okay Google, (the android telephone software not the device) but it gets the job done.",1,"positive"
4,"MKL","December 28, 2016","It works great on playing music (with Pandora) and news/weather/traffic updates.  Not so good in general search (""Alexa, what cause hypertension?""), and don't see how they will ever beat Google on that.  The best part is price, I got it for $40.Hope one day it can differentiate voices, so I can set it to ignore my kids' commands (""Alexa, set Living Room to 90 degrees"").",0.8,"positive"
3,"mari","March 17, 2017","limited answers to questions...hope they keep updating the information it can find",0,"negative"
4,"Kevin W.","March 6, 2017","My son was very excited to get an echo.  I had not seen or used one, so we opted for the dot because it was the least expensive.  We have been very happy with the choice.  It does so many things and we are learning more everyday.",0.666666666666667,"positive"
4,"Amazon Customer","March 12, 2017","When hooked up to a speaker or sound system, works great.  However, the dot was across the room, and the radio talk show was talking about Alexa, and she was reacting.  she was also reacting to a TV show everytime it heard Alexa.",1,"positive"
5,"Kenneth Rogers","November 17, 2016","Echo is fun.  I wish I didn't have to say ""Echo"" every time I speak to it.  Echo has sped up my morning process during the week, with weather and news, including sports.  I don't have to spend precious minutes on-line.  Grocery list - I needed this.  I can tell Echo anything I need, and it's instantly put on a list on my phone.  I am upgrading to some other smart home devices.  22nd generation here.",1,"positive"
4,"Amazon Customer","February 27, 2017","She turns on herself at random times but other than that I really enjoy having Alexa around. She is handy when I need to know the weather, want a quick recap of the news, play music while working and great for my alarm and timer.",0.75,"positive"
5,"nadir-detroit","March 8, 2017","Debates going with Google home but glad I went with the echo dot. I hooked mine up to a Bose sound link, an unbeatable 1-2 combo.",1,"positive"
5,"Gia P.","April 2, 2017","Love my Alexa... Still learning new ways to use, but great item for a great price!",1,"positive"
1,"pragnesh Shah","January 22, 2017","Terrible. I have 3 bluettooth speakers; Alexa app will not pair with any of them. Does not work with Nest (I have lot of connected home devices and IFTTT recipes; it's not ""user error"". Also, ""Alexa's"" voice when it responds it so ""1980 computer voice""-- difficult to understand. And totally lame that it doesnt have a battery; cant move it quickly from room to room and I'm not going to take power cord around the house. And based on its weak performance certainly not buying more units and plugging them in everwhere.",0.166666666666667,"negative"
5,"jtrev","December 29, 2016","This dot is small. Doesn't take up a lot of space and adds music to the room while the Mrs. gets ready in the morning. The alarm sound is perfect and not annoying. Conncted to a wemo fan in the room and can turn it on or off as needed.",0.5,"netural"
